;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;SS_VAL_1
463;ARMV4T;28x28;banker_algorithm;int8_t;136;5
464;ARMV4T;28x28;banker_algorithm;int8_t;915;6
465;ARMV4T;28x28;banker_algorithm;int8_t;99;16
466;ARMV4T;28x28;banker_algorithm;int8_t;771;11
467;ARMV4T;28x28;banker_algorithm;int8_t;96;4
468;ARMV4T;28x28;banker_algorithm;int8_t;768;13
469;ARMV4T;28x28;banker_algorithm;int8_t;67;4
470;ARMV4T;28x28;banker_algorithm;int8_t;565;4
471;ARMV4T;28x28;banker_algorithm;int8_t;848;5
472;ARMV4T;28x28;banker_algorithm;int8_t;114;9
473;ARMV4T;28x28;banker_algorithm;int8_t;61;11
474;ARMV4T;28x28;banker_algorithm;int8_t;511;8
475;ARMV4T;28x28;banker_algorithm;int8_t;729;7
476;ARMV4T;28x28;banker_algorithm;int8_t;460;19
477;ARMV4T;28x28;banker_algorithm;int8_t;832;10
478;ARMV4T;28x28;banker_algorithm;int8_t;348;3
479;ARMV4T;28x28;banker_algorithm;int8_t;182;14
480;ARMV4T;28x28;banker_algorithm;int8_t;986;8
481;ARMV4T;28x28;banker_algorithm;int8_t;180;5
482;ARMV4T;28x28;banker_algorithm;int8_t;930;10
483;ARMV4T;28x28;banker_algorithm;int8_t;274;7
484;ARMV4T;28x28;banker_algorithm;int8_t;309;10
485;ARMV4T;28x28;banker_algorithm;int8_t;496;13
486;ARMV4T;28x28;banker_algorithm;int8_t;165;4
487;ARMV4T;28x28;banker_algorithm;int8_t;553;2
488;ARMV4T;28x28;banker_algorithm;int8_t;870;18
489;ARMV4T;28x28;banker_algorithm;int8_t;795;2
490;ARMV4T;28x28;banker_algorithm;int8_t;361;17
491;ARMV4T;28x28;banker_algorithm;int8_t;302;17
492;ARMV4T;28x28;banker_algorithm;int8_t;586;5
493;ARMV4T;28x28;banker_algorithm;int8_t;880;6
494;ARMV4T;28x28;banker_algorithm;int8_t;665;20
495;ARMV4T;28x28;banker_algorithm;int8_t;527;11
496;ARMV4T;28x28;banker_algorithm;int8_t;372;6
497;ARMV4T;28x28;banker_algorithm;int8_t;382;12
498;ARMV4T;28x28;banker_algorithm;int8_t;43;2
499;ARMV4T;28x28;banker_algorithm;int8_t;935;2
500;ARMV4T;28x28;banker_algorithm;int8_t;2;17
501;ARMV4T;28x28;banker_algorithm;int8_t;790;20
502;ARMV4T;28x28;banker_algorithm;int8_t;152;14
503;ARMV4T;28x28;banker_algorithm;int8_t;871;15
504;ARMV4T;28x28;banker_algorithm;int8_t;434;2
505;ARMV4T;28x28;banker_algorithm;int8_t;775;18
506;ARMV4T;28x28;banker_algorithm;int8_t;500;10
507;ARMV4T;28x28;banker_algorithm;int8_t;220;8
508;ARMV4T;28x28;banker_algorithm;int8_t;875;19
509;ARMV4T;28x28;banker_algorithm;int8_t;249;7
510;ARMV4T;28x28;banker_algorithm;int8_t;808;15
511;ARMV4T;28x28;banker_algorithm;int8_t;859;11
512;ARMV4T;28x28;banker_algorithm;int8_t;539;20
513;ARMV4T;28x28;banker_algorithm;int8_t;635;18
514;ARMV4T;28x28;banker_algorithm;int8_t;311;13
515;ARMV4T;28x28;banker_algorithm;int8_t;183;17
516;ARMV4T;28x28;banker_algorithm;int8_t;54;5
517;ARMV4T;28x28;banker_algorithm;int8_t;390;7
518;ARMV4T;28x28;banker_algorithm;int8_t;890;16
519;ARMV4T;28x28;banker_algorithm;int8_t;711;13
520;ARMV4T;28x28;banker_algorithm;int8_t;471;20
521;ARMV4T;28x28;banker_algorithm;int8_t;995;17
522;ARMV4T;28x28;banker_algorithm;int8_t;443;14
523;ARMV4T;28x28;banker_algorithm;int8_t;464;13
524;ARMV4T;28x28;banker_algorithm;int8_t;774;18
525;ARMV4T;28x28;banker_algorithm;int8_t;200;10
526;ARMV4T;28x28;banker_algorithm;int8_t;747;3
527;ARMV4T;28x28;banker_algorithm;int8_t;758;18
528;ARMV4T;28x28;banker_algorithm;int8_t;30;7
529;ARMV4T;28x28;banker_algorithm;int8_t;820;2
530;ARMV4T;28x28;banker_algorithm;int8_t;393;3
531;ARMV4T;28x28;banker_algorithm;int8_t;576;17
532;ARMV4T;28x28;banker_algorithm;int8_t;445;8
533;ARMV4T;28x28;banker_algorithm;int8_t;662;8
534;ARMV4T;28x28;banker_algorithm;int8_t;403;17
535;ARMV4T;28x28;banker_algorithm;int8_t;640;17
536;ARMV4T;28x28;banker_algorithm;int8_t;59;5
537;ARMV4T;28x28;banker_algorithm;int8_t;490;4
538;ARMV4T;28x28;banker_algorithm;int8_t;194;19
539;ARMV4T;28x28;banker_algorithm;int8_t;751;8
540;ARMV4T;28x28;banker_algorithm;int8_t;663;17
541;ARMV4T;28x28;banker_algorithm;int8_t;938;11
542;ARMV4T;28x28;banker_algorithm;int8_t;532;15
543;ARMV4T;28x28;banker_algorithm;int8_t;885;16
544;ARMV4T;28x28;banker_algorithm;int8_t;713;14
545;ARMV4T;28x28;banker_algorithm;int8_t;193;8
546;ARMV4T;28x28;banker_algorithm;int8_t;650;11
547;ARMV4T;28x28;banker_algorithm;int8_t;564;10
548;ARMV4T;28x28;banker_algorithm;int8_t;267;17
549;ARMV4T;28x28;banker_algorithm;int8_t;147;7
550;ARMV4T;28x28;banker_algorithm;int8_t;709;3
551;ARMV4T;28x28;banker_algorithm;int8_t;857;9
552;ARMV4T;28x28;banker_algorithm;int8_t;334;17
553;ARMV4T;28x28;banker_algorithm;int8_t;965;3
554;ARMV4T;28x28;banker_algorithm;int8_t;824;16
555;ARMV4T;28x28;banker_algorithm;int8_t;784;8
556;ARMV4T;28x28;banker_algorithm;int8_t;229;13
557;ARMV4T;28x28;banker_algorithm;int8_t;538;5
558;ARMV4T;28x28;banker_algorithm;int8_t;463;15
559;ARMV4T;28x28;banker_algorithm;int8_t;741;10
560;ARMV4T;28x28;banker_algorithm;int8_t;85;11
561;ARMV4T;28x28;banker_algorithm;int8_t;493;18
562;ARMV4T;28x28;banker_algorithm;int8_t;794;4
563;ARMV4T;28x28;banker_algorithm;int8_t;202;4
564;ARMV4T;28x28;banker_algorithm;int8_t;74;10
565;ARMV4T;28x28;banker_algorithm;int8_t;410;4
566;ARMV4T;28x28;banker_algorithm;int8_t;469;4
567;ARMV4T;28x28;banker_algorithm;int8_t;394;6
568;ARMV4T;28x28;banker_algorithm;int8_t;149;19
569;ARMV4T;28x28;banker_algorithm;int8_t;945;18
570;ARMV4T;28x28;banker_algorithm;int8_t;293;9
571;ARMV4T;28x28;banker_algorithm;int8_t;456;13
572;ARMV4T;28x28;banker_algorithm;int8_t;975;12
573;ARMV4T;28x28;banker_algorithm;int8_t;547;13
574;ARMV4T;28x28;banker_algorithm;int8_t;164;19
575;ARMV4T;28x28;banker_algorithm;int8_t;720;6
576;ARMV4T;28x28;banker_algorithm;int8_t;833;3
577;ARMV4T;28x28;banker_algorithm;int8_t;90;3
578;ARMV4T;28x28;banker_algorithm;int8_t;954;3
579;ARMV4T;28x28;banker_algorithm;int8_t;483;3
580;ARMV4T;28x28;banker_algorithm;int8_t;990;4
581;ARMV4T;28x28;banker_algorithm;int8_t;113;15
582;ARMV4T;28x28;banker_algorithm;int8_t;878;5
583;ARMV4T;28x28;banker_algorithm;int8_t;942;16
584;ARMV4T;28x28;banker_algorithm;int8_t;126;15
585;ARMV4T;28x28;banker_algorithm;int8_t;666;8
586;ARMV4T;28x28;banker_algorithm;int8_t;960;12
587;ARMV4T;28x28;banker_algorithm;int8_t;783;10
588;ARMV4T;28x28;banker_algorithm;int8_t;735;13
589;ARMV4T;28x28;banker_algorithm;int8_t;439;19
590;ARMV4T;28x28;banker_algorithm;int8_t;860;9
591;ARMV4T;28x28;banker_algorithm;int8_t;18;14
592;ARMV4T;28x28;banker_algorithm;int8_t;173;8
593;ARMV4T;28x28;banker_algorithm;int8_t;454;18
594;ARMV4T;28x28;banker_algorithm;int8_t;176;10
595;ARMV4T;28x28;banker_algorithm;int8_t;698;13
596;ARMV4T;28x28;banker_algorithm;int8_t;869;17
597;ARMV4T;28x28;banker_algorithm;int8_t;697;3
598;ARMV4T;28x28;banker_algorithm;int8_t;509;9
599;ARMV4T;28x28;banker_algorithm;int8_t;189;16
600;ARMV4T;28x28;banker_algorithm;int8_t;714;18
601;ARMV4T;28x28;banker_algorithm;int8_t;270;7
602;ARMV4T;28x28;banker_algorithm;int8_t;863;13
603;ARMV4T;28x28;banker_algorithm;int8_t;548;19
604;ARMV4T;28x28;banker_algorithm;int8_t;359;19
605;ARMV4T;28x28;banker_algorithm;int8_t;512;11
606;ARMV4T;28x28;banker_algorithm;int8_t;656;2
607;ARMV4T;28x28;banker_algorithm;int8_t;684;18
608;ARMV4T;28x28;banker_algorithm;int8_t;171;5
609;ARMV4T;28x28;banker_algorithm;int8_t;675;9
610;ARMV4T;28x28;banker_algorithm;int8_t;657;17
611;ARMV4T;28x28;banker_algorithm;int8_t;333;15
612;ARMV4T;28x28;banker_algorithm;int8_t;599;19
613;ARMV4T;28x28;banker_algorithm;int8_t;129;9
614;ARMV4T;28x28;banker_algorithm;int8_t;886;2
615;ARMV4T;28x28;banker_algorithm;int8_t;107;18
616;ARMV4T;28x28;banker_algorithm;int8_t;272;6
617;ARMV4T;28x28;banker_algorithm;int8_t;52;5
618;ARMV4T;28x28;banker_algorithm;int8_t;819;9
619;ARMV4T;28x28;banker_algorithm;int8_t;682;6
620;ARMV4T;28x28;banker_algorithm;int8_t;44;4
621;ARMV4T;28x28;banker_algorithm;int8_t;914;9
622;ARMV4T;28x28;banker_algorithm;int8_t;346;8
623;ARMV4T;28x28;banker_algorithm;int8_t;151;12
624;ARMV4T;28x28;banker_algorithm;int8_t;550;11
625;ARMV4T;28x28;banker_algorithm;int8_t;326;8
626;ARMV4T;28x28;banker_algorithm;int8_t;836;8
627;ARMV4T;28x28;banker_algorithm;int8_t;437;18
628;ARMV4T;28x28;banker_algorithm;int8_t;984;9
629;ARMV4T;28x28;banker_algorithm;int8_t;17;15
630;ARMV4T;28x28;banker_algorithm;int8_t;748;16
631;ARMV4T;28x28;banker_algorithm;int8_t;581;2
632;ARMV4T;28x28;banker_algorithm;int8_t;705;19
633;ARMV4T;28x28;banker_algorithm;int8_t;121;14
634;ARMV4T;28x28;banker_algorithm;int8_t;219;14
635;ARMV4T;28x28;banker_algorithm;int8_t;321;13
636;ARMV4T;28x28;banker_algorithm;int8_t;843;18
637;ARMV4T;28x28;banker_algorithm;int8_t;606;5
638;ARMV4T;28x28;banker_algorithm;int8_t;898;2
639;ARMV4T;28x28;banker_algorithm;int8_t;601;17
640;ARMV4T;28x28;banker_algorithm;int8_t;36;12
641;ARMV4T;28x28;banker_algorithm;int8_t;282;19
642;ARMV4T;28x28;banker_algorithm;int8_t;395;15
643;ARMV4T;28x28;banker_algorithm;int8_t;449;3
644;ARMV4T;28x28;banker_algorithm;int8_t;209;4
645;ARMV4T;28x28;banker_algorithm;int8_t;956;6
646;ARMV4T;28x28;banker_algorithm;int8_t;579;16
647;ARMV4T;28x28;banker_algorithm;int8_t;484;12
648;ARMV4T;28x28;banker_algorithm;int8_t;521;4
649;ARMV4T;28x28;banker_algorithm;int8_t;617;3
650;ARMV4T;28x28;banker_algorithm;int8_t;516;13
651;ARMV4T;28x28;banker_algorithm;int8_t;358;19
652;ARMV4T;28x28;banker_algorithm;int8_t;335;16
653;ARMV4T;28x28;banker_algorithm;int8_t;139;20
654;ARMV4T;28x28;banker_algorithm;int8_t;992;17
655;ARMV4T;28x28;banker_algorithm;int8_t;211;9
656;ARMV4T;28x28;banker_algorithm;int8_t;507;18
657;ARMV4T;28x28;banker_algorithm;int8_t;921;14
658;ARMV4T;28x28;banker_algorithm;int8_t;138;17
659;ARMV4T;28x28;banker_algorithm;int8_t;275;11
660;ARMV4T;28x28;banker_algorithm;int8_t;614;16
661;ARMV4T;28x28;banker_algorithm;int8_t;49;2
662;ARMV4T;28x28;banker_algorithm;int8_t;227;4
663;ARMV4T;28x28;banker_algorithm;int8_t;203;7
664;ARMV4T;28x28;banker_algorithm;int8_t;172;16
665;ARMV4T;28x28;banker_algorithm;int8_t;86;10
666;ARMV4T;28x28;banker_algorithm;int8_t;178;6
667;ARMV4T;28x28;banker_algorithm;int8_t;978;6
668;ARMV4T;28x28;banker_algorithm;int8_t;253;12
669;ARMV4T;28x28;banker_algorithm;int8_t;291;15
670;ARMV4T;28x28;banker_algorithm;int8_t;911;10
671;ARMV4T;28x28;banker_algorithm;int8_t;230;14
672;ARMV4T;28x28;banker_algorithm;int8_t;318;19
673;ARMV4T;28x28;banker_algorithm;int8_t;798;6
674;ARMV4T;28x28;banker_algorithm;int8_t;638;18
675;ARMV4T;28x28;banker_algorithm;int8_t;112;11
676;ARMV4T;28x28;banker_algorithm;int8_t;201;9
677;ARMV4T;28x28;banker_algorithm;int8_t;629;7
678;ARMV4T;28x28;banker_algorithm;int8_t;337;18
679;ARMV4T;28x28;banker_algorithm;int8_t;37;14
680;ARMV4T;28x28;banker_algorithm;int8_t;56;5
681;ARMV4T;28x28;banker_algorithm;int8_t;316;7
682;ARMV4T;28x28;banker_algorithm;int8_t;829;13
683;ARMV4T;28x28;banker_algorithm;int8_t;63;20
684;ARMV4T;28x28;banker_algorithm;int8_t;35;10
685;ARMV4T;28x28;banker_algorithm;int8_t;519;16
686;ARMV4T;28x28;banker_algorithm;int8_t;481;10
687;ARMV4T;28x28;banker_algorithm;int8_t;278;3
688;ARMV4T;28x28;banker_algorithm;int8_t;186;14
689;ARMV4T;28x28;banker_algorithm;int8_t;702;17
690;ARMV4T;28x28;banker_algorithm;int8_t;722;18
691;ARMV4T;28x28;banker_algorithm;int8_t;97;2
692;ARMV4T;28x28;banker_algorithm;int8_t;329;13
693;ARMV4T;28x28;banker_algorithm;int8_t;75;4
694;ARMV4T;28x28;banker_algorithm;int8_t;560;4
695;ARMV4T;28x28;banker_algorithm;int8_t;612;12
696;ARMV4T;28x28;banker_algorithm;int8_t;421;11
697;ARMV4T;28x28;banker_algorithm;int8_t;639;16
698;ARMV4T;28x28;banker_algorithm;int8_t;939;12
699;ARMV4T;28x28;banker_algorithm;int8_t;198;14
700;ARMV4T;28x28;banker_algorithm;int8_t;840;3
701;ARMV4T;28x28;banker_algorithm;int8_t;415;2
702;ARMV4T;28x28;banker_algorithm;int8_t;405;11
703;ARMV4T;28x28;banker_algorithm;int8_t;100;19
704;ARMV4T;28x28;banker_algorithm;int8_t;726;3
705;ARMV4T;28x28;banker_algorithm;int8_t;265;2
706;ARMV4T;28x28;banker_algorithm;int8_t;743;20
707;ARMV4T;28x28;banker_algorithm;int8_t;436;4
708;ARMV4T;28x28;banker_algorithm;int8_t;583;20
709;ARMV4T;28x28;banker_algorithm;int8_t;525;14
710;ARMV4T;28x28;banker_algorithm;int8_t;677;5
711;ARMV4T;28x28;banker_algorithm;int8_t;289;12
712;ARMV4T;28x28;banker_algorithm;int8_t;255;10
713;ARMV4T;28x28;banker_algorithm;int8_t;529;4
714;ARMV4T;28x28;banker_algorithm;int8_t;826;10
715;ARMV4T;28x28;banker_algorithm;int8_t;362;20
716;ARMV4T;28x28;banker_algorithm;int8_t;355;19
717;ARMV4T;28x28;banker_algorithm;int8_t;506;17
718;ARMV4T;28x28;banker_algorithm;int8_t;315;11
719;ARMV4T;28x28;banker_algorithm;int8_t;604;6
720;ARMV4T;28x28;banker_algorithm;int8_t;57;2
721;ARMV4T;28x28;banker_algorithm;int8_t;133;5
722;ARMV4T;28x28;banker_algorithm;int8_t;787;7
723;ARMV4T;28x28;banker_algorithm;int8_t;799;9
724;ARMV4T;28x28;banker_algorithm;int8_t;765;18
725;ARMV4T;28x28;banker_algorithm;int8_t;887;8
726;ARMV4T;28x28;banker_algorithm;int8_t;952;5
727;ARMV4T;28x28;banker_algorithm;int8_t;631;9
728;ARMV4T;28x28;banker_algorithm;int8_t;306;11
729;ARMV4T;28x28;banker_algorithm;int8_t;497;15
730;ARMV4T;28x28;banker_algorithm;int8_t;821;15
731;ARMV4T;28x28;banker_algorithm;int8_t;618;2
732;ARMV4T;28x28;banker_algorithm;int8_t;271;14
733;ARMV4T;28x28;banker_algorithm;int8_t;645;3
734;ARMV4T;28x28;banker_algorithm;int8_t;985;14
735;ARMV4T;28x28;banker_algorithm;int8_t;400;19
736;ARMV4T;28x28;banker_algorithm;int8_t;562;16
737;ARMV4T;28x28;banker_algorithm;int8_t;590;19
738;ARMV4T;28x28;banker_algorithm;int8_t;648;7
739;ARMV4T;28x28;banker_algorithm;int8_t;325;11
740;ARMV4T;28x28;banker_algorithm;int8_t;883;17
741;ARMV4T;28x28;banker_algorithm;int8_t;827;3
742;ARMV4T;28x28;banker_algorithm;int8_t;854;4
743;ARMV4T;28x28;banker_algorithm;int8_t;307;16
744;ARMV4T;28x28;banker_algorithm;int8_t;88;18
745;ARMV4T;28x28;banker_algorithm;int8_t;958;6
746;ARMV4T;28x28;banker_algorithm;int8_t;251;14
747;ARMV4T;28x28;banker_algorithm;int8_t;902;12
748;ARMV4T;28x28;banker_algorithm;int8_t;680;5
749;ARMV4T;28x28;banker_algorithm;int8_t;884;4
750;ARMV4T;28x28;banker_algorithm;int8_t;901;12
751;ARMV4T;28x28;banker_algorithm;int8_t;354;12
752;ARMV4T;28x28;banker_algorithm;int8_t;420;5
753;ARMV4T;28x28;banker_algorithm;int8_t;103;10
754;ARMV4T;28x28;banker_algorithm;int8_t;10;2
755;ARMV4T;28x28;banker_algorithm;int8_t;474;14
756;ARMV4T;28x28;banker_algorithm;int8_t;53;3
757;ARMV4T;28x28;banker_algorithm;int8_t;8;20
758;ARMV4T;28x28;banker_algorithm;int8_t;39;5
759;ARMV4T;28x28;banker_algorithm;int8_t;755;6
760;ARMV4T;28x28;banker_algorithm;int8_t;124;11
761;ARMV4T;28x28;banker_algorithm;int8_t;841;9
762;ARMV4T;28x28;banker_algorithm;int8_t;510;4
763;ARMV4T;28x28;banker_algorithm;int8_t;989;2
764;ARMV4T;28x28;banker_algorithm;int8_t;706;19
765;ARMV4T;28x28;banker_algorithm;int8_t;257;4
766;ARMV4T;28x28;banker_algorithm;int8_t;811;14
767;ARMV4T;28x28;banker_algorithm;int8_t;111;2
768;ARMV4T;28x28;banker_algorithm;int8_t;47;6
769;ARMV4T;28x28;banker_algorithm;int8_t;928;2
770;ARMV4T;28x28;banker_algorithm;int8_t;561;12
771;ARMV4T;28x28;banker_algorithm;int8_t;383;3
772;ARMV4T;28x28;banker_algorithm;int8_t;498;14
773;ARMV4T;28x28;banker_algorithm;int8_t;60;18
774;ARMV4T;28x28;banker_algorithm;int8_t;737;4
775;ARMV4T;28x28;banker_algorithm;int8_t;624;15
776;ARMV4T;28x28;banker_algorithm;int8_t;973;12
777;ARMV4T;28x28;banker_algorithm;int8_t;472;19
778;ARMV4T;28x28;banker_algorithm;int8_t;280;14
779;ARMV4T;28x28;banker_algorithm;int8_t;389;18
780;ARMV4T;28x28;banker_algorithm;int8_t;651;16
781;ARMV4T;28x28;banker_algorithm;int8_t;642;10
782;ARMV4T;28x28;banker_algorithm;int8_t;668;20
783;ARMV4T;28x28;banker_algorithm;int8_t;551;8
784;ARMV4T;28x28;banker_algorithm;int8_t;750;13
785;ARMV4T;28x28;banker_algorithm;int8_t;592;11
786;ARMV4T;28x28;banker_algorithm;int8_t;89;16
787;ARMV4T;28x28;banker_algorithm;int8_t;411;12
788;ARMV4T;28x28;banker_algorithm;int8_t;620;6
789;ARMV4T;28x28;banker_algorithm;int8_t;357;2
790;ARMV4T;28x28;banker_algorithm;int8_t;247;4
791;ARMV4T;28x28;banker_algorithm;int8_t;692;11
792;ARMV4T;28x28;banker_algorithm;int8_t;572;8
793;ARMV4T;28x28;banker_algorithm;int8_t;757;15
794;ARMV4T;28x28;banker_algorithm;int8_t;566;3
795;ARMV4T;28x28;banker_algorithm;int8_t;216;14
796;ARMV4T;28x28;banker_algorithm;int8_t;951;14
797;ARMV4T;28x28;banker_algorithm;int8_t;910;7
798;ARMV4T;28x28;banker_algorithm;int8_t;338;19
799;ARMV4T;28x28;banker_algorithm;int8_t;461;13
800;ARMV4T;28x28;banker_algorithm;int8_t;730;18
801;ARMV4T;28x28;banker_algorithm;int8_t;734;20
802;ARMV4T;28x28;banker_algorithm;int8_t;51;2
803;ARMV4T;28x28;banker_algorithm;int8_t;678;20
804;ARMV4T;28x28;banker_algorithm;int8_t;327;20
805;ARMV4T;28x28;banker_algorithm;int8_t;473;18
806;ARMV4T;28x28;banker_algorithm;int8_t;453;10
807;ARMV4T;28x28;banker_algorithm;int8_t;154;11
808;ARMV4T;28x28;banker_algorithm;int8_t;452;20
809;ARMV4T;28x28;banker_algorithm;int8_t;221;10
810;ARMV4T;28x28;banker_algorithm;int8_t;323;10
811;ARMV4T;28x28;banker_algorithm;int8_t;844;9
812;ARMV4T;28x28;banker_algorithm;int8_t;673;12
813;ARMV4T;28x28;banker_algorithm;int8_t;427;15
814;ARMV4T;28x28;banker_algorithm;int8_t;933;5
815;ARMV4T;28x28;banker_algorithm;int8_t;802;8
816;ARMV4T;28x28;banker_algorithm;int8_t;852;6
817;ARMV4T;28x28;banker_algorithm;int8_t;487;8
818;ARMV4T;28x28;banker_algorithm;int8_t;762;19
819;ARMV4T;28x28;banker_algorithm;int8_t;515;6
820;ARMV4T;28x28;banker_algorithm;int8_t;479;2
821;ARMV4T;28x28;banker_algorithm;int8_t;948;14
822;ARMV4T;28x28;banker_algorithm;int8_t;467;13
823;ARMV4T;28x28;banker_algorithm;int8_t;14;14
824;ARMV4T;28x28;banker_algorithm;int8_t;868;10
825;ARMV4T;28x28;banker_algorithm;int8_t;188;12
826;ARMV4T;28x28;banker_algorithm;int8_t;489;19
827;ARMV4T;28x28;banker_algorithm;int8_t;865;11
828;ARMV4T;28x28;banker_algorithm;int8_t;728;6
829;ARMV4T;28x28;banker_algorithm;int8_t;996;10
830;ARMV4T;28x28;banker_algorithm;int8_t;277;7
831;ARMV4T;28x28;banker_algorithm;int8_t;936;18
832;ARMV4T;28x28;banker_algorithm;int8_t;554;9
833;ARMV4T;28x28;banker_algorithm;int8_t;763;3
834;ARMV4T;28x28;banker_algorithm;int8_t;834;6
835;ARMV4T;28x28;banker_algorithm;int8_t;613;13
836;ARMV4T;28x28;banker_algorithm;int8_t;907;10
837;ARMV4T;28x28;banker_algorithm;int8_t;825;9
838;ARMV4T;28x28;banker_algorithm;int8_t;308;16
839;ARMV4T;28x28;banker_algorithm;int8_t;294;20
840;ARMV4T;28x28;banker_algorithm;int8_t;522;6
841;ARMV4T;28x28;banker_algorithm;int8_t;322;11
842;ARMV4T;28x28;banker_algorithm;int8_t;28;6
843;ARMV4T;28x28;banker_algorithm;int8_t;760;3
844;ARMV4T;28x28;banker_algorithm;int8_t;559;15
845;ARMV4T;28x28;banker_algorithm;int8_t;685;17
846;ARMV4T;28x28;banker_algorithm;int8_t;908;8
847;ARMV4T;28x28;banker_algorithm;int8_t;919;12
848;ARMV4T;28x28;banker_algorithm;int8_t;724;2
849;ARMV4T;28x28;banker_algorithm;int8_t;947;3
850;ARMV4T;28x28;banker_algorithm;int8_t;214;3
851;ARMV4T;28x28;banker_algorithm;int8_t;468;17
852;ARMV4T;28x28;banker_algorithm;int8_t;967;3
853;ARMV4T;28x28;banker_algorithm;int8_t;234;2
854;ARMV4T;28x28;banker_algorithm;int8_t;983;14
855;ARMV4T;28x28;banker_algorithm;int8_t;719;2
856;ARMV4T;28x28;banker_algorithm;int8_t;110;6
857;ARMV4T;28x28;banker_algorithm;int8_t;235;7
858;ARMV4T;28x28;banker_algorithm;int8_t;588;11
859;ARMV4T;28x28;banker_algorithm;int8_t;185;20
860;ARMV4T;28x28;banker_algorithm;int8_t;732;17
861;ARMV4T;28x28;banker_algorithm;int8_t;896;8
862;ARMV4T;28x28;banker_algorithm;int8_t;888;15
863;ARMV4T;28x28;banker_algorithm;int8_t;923;5
864;ARMV4T;28x28;banker_algorithm;int8_t;767;19
865;ARMV4T;28x28;banker_algorithm;int8_t;179;11
866;ARMV4T;28x28;banker_algorithm;int8_t;195;3
867;ARMV4T;28x28;banker_algorithm;int8_t;148;12
868;ARMV4T;28x28;banker_algorithm;int8_t;917;4
869;ARMV4T;28x28;banker_algorithm;int8_t;634;11
870;ARMV4T;28x28;banker_algorithm;int8_t;157;13
871;ARMV4T;28x28;banker_algorithm;int8_t;314;16
872;ARMV4T;28x28;banker_algorithm;int8_t;879;12
873;ARMV4T;28x28;banker_algorithm;int8_t;16;13
874;ARMV4T;28x28;banker_algorithm;int8_t;839;11
875;ARMV4T;28x28;banker_algorithm;int8_t;150;13
876;ARMV4T;28x28;banker_algorithm;int8_t;835;12
877;ARMV4T;28x28;banker_algorithm;int8_t;161;8
878;ARMV4T;28x28;banker_algorithm;int8_t;34;7
879;ARMV4T;28x28;banker_algorithm;int8_t;959;7
880;ARMV4T;28x28;banker_algorithm;int8_t;264;15
881;ARMV4T;28x28;banker_algorithm;int8_t;123;13
882;ARMV4T;28x28;banker_algorithm;int8_t;623;18
883;ARMV4T;28x28;banker_algorithm;int8_t;187;4
884;ARMV4T;28x28;banker_algorithm;int8_t;575;15
885;ARMV4T;28x28;banker_algorithm;int8_t;466;19
886;ARMV4T;28x28;banker_algorithm;int8_t;621;2
887;ARMV4T;28x28;banker_algorithm;int8_t;82;2
888;ARMV4T;28x28;banker_algorithm;int8_t;352;7
889;ARMV4T;28x28;banker_algorithm;int8_t;779;3
890;ARMV4T;28x28;banker_algorithm;int8_t;946;2
891;ARMV4T;28x28;banker_algorithm;int8_t;756;5
892;ARMV4T;28x28;banker_algorithm;int8_t;502;19
893;ARMV4T;28x28;banker_algorithm;int8_t;641;5
894;ARMV4T;28x28;banker_algorithm;int8_t;882;12
895;ARMV4T;28x28;banker_algorithm;int8_t;46;13
896;ARMV4T;28x28;banker_algorithm;int8_t;721;14
897;ARMV4T;28x28;banker_algorithm;int8_t;105;18
898;ARMV4T;28x28;banker_algorithm;int8_t;284;4
899;ARMV4T;28x28;banker_algorithm;int8_t;295;12
900;ARMV4T;28x28;banker_algorithm;int8_t;423;10
901;ARMV4T;28x28;banker_algorithm;int8_t;544;18
902;ARMV4T;28x28;banker_algorithm;int8_t;384;18
903;ARMV4T;28x28;banker_algorithm;int8_t;206;8
904;ARMV4T;28x28;banker_algorithm;int8_t;817;3
905;ARMV4T;28x28;banker_algorithm;int8_t;788;5
906;ARMV4T;28x28;banker_algorithm;int8_t;205;13
907;ARMV4T;28x28;banker_algorithm;int8_t;243;7
908;ARMV4T;28x28;banker_algorithm;int8_t;619;10
909;ARMV4T;28x28;banker_algorithm;int8_t;514;18
910;ARMV4T;28x28;banker_algorithm;int8_t;703;3
911;ARMV4T;28x28;banker_algorithm;int8_t;605;10
912;ARMV4T;28x28;banker_algorithm;int8_t;659;8
913;ARMV4T;28x28;banker_algorithm;int8_t;929;3
914;ARMV4T;28x28;banker_algorithm;int8_t;365;3
915;ARMV4T;28x28;banker_algorithm;int8_t;495;8
916;ARMV4T;28x28;banker_algorithm;int8_t;431;7
917;ARMV4T;28x28;banker_algorithm;int8_t;482;16
918;ARMV4T;28x28;banker_algorithm;int8_t;611;5
919;ARMV4T;28x28;banker_algorithm;int8_t;846;8
920;ARMV4T;28x28;banker_algorithm;int8_t;27;18
921;ARMV4T;28x28;banker_algorithm;int8_t;736;18
922;ARMV4T;28x28;banker_algorithm;int8_t;815;19
923;ARMV4T;28x28;banker_algorithm;int8_t;145;19
924;ARMV4T;28x28;banker_algorithm;int8_t;582;13
925;ARMV4T;28x28;banker_algorithm;int8_t;492;12
926;ARMV4T;28x28;banker_algorithm;int8_t;881;4
927;ARMV4T;28x28;banker_algorithm;int8_t;237;4
